Story,Cleaned_Story,Sentiment,Sentiment_Score
After a diabetic review with a clinical-physician my medication has been completely messed up. After 2 months of trying to resolve issue I have now had to write a letter of complaint  which I will be posting in a few days. They appear to be incapable of resolving what I consider to be a very serious issue.  Communication and ability to see GP impossible.,after a diabetic review with a clinicalphysician my medication has been completely messed up after months of trying to resolve issue i have now had to write a letter of complaint which i will be posting in a few days they appear to be incapable of resolving what i consider to be a very serious issue communication and ability to see gp impossible,Negative,-0.3
"You can never get an appointment with your doctor and its a lottery if you get an appointment to see any doctor. My wife has been put on HRT and told to book follow up appointments every 4 weeks,  the receptionist says that they dont give out appointments that far in advance,  they only do 2weeks in advance,  but every time we have tried to book an appointment 2 weeks in advance as instructed by the receptionist we are told there are no appointments available. You cannot book one on the day because when you phone at 08:00 on the dot,  if lucky you end up in a huge queue only to be told that there are no appointments available.This practice has taken on far too many patients and should be avoided like the plague,  which if you had it you wouldnt be able to see your GP and get treatment for it because you wouldnt be able to get an appointment.",you can never get an appointment with your doctor and its a lottery if you get an appointment to see any doctor my wife has been put on hrt and told to book follow up appointments every weeks the receptionist says that they dont give out appointments that far in advance they only do weeks in advance but every time we have tried to book an appointment weeks in advance as instructed by the receptionist we are told there are no appointments available you cannot book one on the day because when you phone at on the dot if lucky you end up in a huge queue only to be told that there are no appointments availablethis practice has taken on far too many patients and should be avoided like the plague which if you had it you wouldnt be able to see your gp and get treatment for it because you wouldnt be able to get an appointment,Positive,0.2833333333333333
Very kind and professional doctors. Front desk staff always helpful and very patient. Ive been with this GP surgery 10 years and Im happy with the service they provide.,very kind and professional doctors front desk staff always helpful and very patient ive been with this gp surgery years and im happy with the service they provide,Positive,0.47000000000000003
Been with the surgery for many years a couple of excellent Doctors but sorry to say a couple that are rude and not at all patient friendly,been with the surgery for many years a couple of excellent doctors but sorry to say a couple that are rude and not at all patient friendly,Positive,0.215
"Ive recently had an operation and Id called the surgery for an extension on a sick note & to see if I could have an appt with a nurse to check my stitches. Unfortunately there were no appt for over a week & i was told I could go to a walk in centre but i could pick up a form for the sick note. I popped into the surgery the following day as Im unable to drive for 6wks & reliant on getting a lift. At the reception I was greeted with very helpful staff, they booked me in for a doctor to call me to discuss the sick note requirements for the Tuesday although there were still no appt to see a nurse the one that was on duty didnt have anyone with her & went to speak to her. I was told if I could wait 10mins she would see me, the nurse was really helpful. I really apprecited everything they did for me, they provided excellent customer service with can do attitude. The doctor also called me on the day it was booked in for & was extremely helpful & my whole experience has been very good after a disappointing initial call. Thank you",ive recently had an operation and id called the surgery for an extension on a sick note to see if i could have an appt with a nurse to check my stitches unfortunately there were no appt for over a week i was told i could go to a walk in centre but i could pick up a form for the sick note i popped into the surgery the following day as im unable to drive for wks reliant on getting a lift at the reception i was greeted with very helpful staff they booked me in for a doctor to call me to discuss the sick note requirements for the tuesday although there were still no appt to see a nurse the one that was on duty didnt have anyone with her went to speak to her i was told if i could wait mins she would see me the nurse was really helpful i really apprecited everything they did for me they provided excellent customer service with can do attitude the doctor also called me on the day it was booked in for was extremely helpful my whole experience has been very good after a disappointing initial call thank you,Negative,-0.07236607142857143
No telephone access Always busy. Rude staffs.Waste of time,no telephone access always busy rude staffswaste of time,Negative,-0.09999999999999999
"Yesterday I had an infected tooth removed after being an inpatient at this hospital. I understand it is not possible to mention staff names in these reviews but if possible I would like to say how well I was treated by all  the staff in Bevan house.The surgeon and nurse who carried out the treatment were kind, empathetic, 100% professional and explained everything that they were doing, The process was as painless as they could possibly make it, and the explanation of every procedure was concise and clear.Many, many thanks to the people who looked after me early Monday morning during my appointment.Very much appreciated,Jan Gardner",yesterday i had an infected tooth removed after being an inpatient at this hospital i understand it is not possible to mention staff names in these reviews but if possible i would like to say how well i was treated by all the staff in bevan housethe surgeon and nurse who carried out the treatment were kind empathetic professional and explained everything that they were doing the process was as painless as they could possibly make it and the explanation of every procedure was concise and clearmany many thanks to the people who looked after me early monday morning during my appointmentvery much appreciatedjan gardner,Positive,0.18
"My husband and I attended Inverurie Midwife Unit after my waters had broken at home in the morning.We were seen to by Alison and Hayley who were fantastic from the offset. They introduced themselves and kept us informed at every stage of my labour. Unfortunately, my labour didnt go to plan and we ended up being transferred to ARI. The ambulance crew who turned up were also very caring and professional. It was a female and male crew, I think the mans name was John. Apologies I cant remember their exact names too.Hayley was so calming and comforting during my time at Inverurie and my subsequent transfer to ARI. She is a credit to her profession. We cannot fault the care that we received at Inverurie.",my husband and i attended inverurie midwife unit after my waters had broken at home in the morningwe were seen to by alison and hayley who were fantastic from the offset they introduced themselves and kept us informed at every stage of my labour unfortunately my labour didnt go to plan and we ended up being transferred to ari the ambulance crew who turned up were also very caring and professional it was a female and male crew i think the mans name was john apologies i cant remember their exact names toohayley was so calming and comforting during my time at inverurie and my subsequent transfer to ari she is a credit to her profession we cannot fault the care that we received at inverurie,Positive,0.0055555555555555575
"Since a child Ive suffered with slow achy joints, over the last 10 years Ive been passed from gp to gp, Ive had 4 children and has been difficult to get a diagnosis. In 2017 the inflammation in my hands became obvious, after any activity the swelling would appear painting became impossible, I went to the gp nothing happened Ive been prescribed morphine for over 4 years and still no appointment with a rheumatologist. 3 years later after my hands, became wrist pain in suffering like carpal tunnel daily I cant get rid. Im also now getting inflammation in my shoulders, elbows, knees, ankles all over my feet, Ive been back to the gp as I thought I had gout in my big toe STILL NO REFERRAL.In the last year my legs have worsened my hands and feet dont swell as much but Ive lost the feeling in my feet and fingers, they turn white and the tops of nails turn red and I cant feel anything this causes my arms and legs to be completely weak and shaking. Ive had to start getting help for myself after 6 months ago I started having chest pains that mimic a heart attack I get a fever start feeling sick and a sharp pain in the middle of my chest, mucus starts to fill my throat and I cant breathe properly Ive come close to phoning the ambulance, but it eases after 5 or 10 minutes. My grandmother has rheumatoid athritis and can see herself in me Im 27 but cant walk upstairs without feeling like Ive walked miles my legs ache like Ive ran and I get breathless so quickly, Ive never had a migraine in my life but have had one a week over the last year. Last of all is the chronic bowel pains that leave me what I feel like is dying on the toilet, I start with terrible stomach cramps that feel like gas but I cant pass then out if no where my face goes grey i sweat uncontrollably but feel cold and have chronic diarrhoea shake and unsure if Ill faint on the toilet Ive had to get my husband to wait outside and keep check in me as its a little unsettling. After being on morphine which the gp prescribed years ago they are now not seeing past the morphine use at my symptoms and are just donning me off as if Im an addict, Ive told them I dont want the meds if it will make them help me Ive reduced to 10mg which doesnt even help my pain at all. Its got to a point now where Im depressed its taken over my body I cant do anything I enjoy anymore and then when I go and see the doctor there is no help my chest pain was apparently heart burn which I know the difference, all Id like is someone to actually take a look at me my hands are changing I have small lumps on some of my joints one in my throat that feel like its causing my headache, Ive become so aware of every bone and nerve in my body I can follow the pain from my shoulder up through my neck and up the back of my head please can someone take me seriously because my nan had rheumatoid arthritis which caused her cardiovascular problems and I feel Im going the same way already, I had a flare start yesterday and I still shaking from the inside and exhausted, hips rubbing with every step. I need help.",since a child ive suffered with slow achy joints over the last years ive been passed from gp to gp ive had children and has been difficult to get a diagnosis in the inflammation in my hands became obvious after any activity the swelling would appear painting became impossible i went to the gp nothing happened ive been prescribed morphine for over years and still no appointment with a rheumatologist years later after my hands became wrist pain in suffering like carpal tunnel daily i cant get rid im also now getting inflammation in my shoulders elbows knees ankles all over my feet ive been back to the gp as i thought i had gout in my big toe still no referralin the last year my legs have worsened my hands and feet dont swell as much but ive lost the feeling in my feet and fingers they turn white and the tops of nails turn red and i cant feel anything this causes my arms and legs to be completely weak and shaking ive had to start getting help for myself after months ago i started having chest pains that mimic a heart attack i get a fever start feeling sick and a sharp pain in the middle of my chest mucus starts to fill my throat and i cant breathe properly ive come close to phoning the ambulance but it eases after or minutes my grandmother has rheumatoid athritis and can see herself in me im but cant walk upstairs without feeling like ive walked miles my legs ache like ive ran and i get breathless so quickly ive never had a migraine in my life but have had one a week over the last year last of all is the chronic bowel pains that leave me what i feel like is dying on the toilet i start with terrible stomach cramps that feel like gas but i cant pass then out if no where my face goes grey i sweat uncontrollably but feel cold and have chronic diarrhoea shake and unsure if ill faint on the toilet ive had to get my husband to wait outside and keep check in me as its a little unsettling after being on morphine which the gp prescribed years ago they are now not seeing past the morphine use at my symptoms and are just donning me off as if im an addict ive told them i dont want the meds if it will make them help me ive reduced to mg which doesnt even help my pain at all its got to a point now where im depressed its taken over my body i cant do anything i enjoy anymore and then when i go and see the doctor there is no help my chest pain was apparently heart burn which i know the difference all id like is someone to actually take a look at me my hands are changing i have small lumps on some of my joints one in my throat that feel like its causing my headache ive become so aware of every bone and nerve in my body i can follow the pain from my shoulder up through my neck and up the back of my head please can someone take me seriously because my nan had rheumatoid arthritis which caused her cardiovascular problems and i feel im going the same way already i had a flare start yesterday and i still shaking from the inside and exhausted hips rubbing with every step i need help,Negative,-0.14841753774680602
"I have seen two therapist from six degrees one for 3 sessions and then another for the last 3 sessions, the first 3 session were mainly talking through my thoughts which I found weird at first. The last 3 session with the second therapist I found more beneficial due to establishing that I needed help with problem solving. My therapist gave me the tools I needed at the time to make the decisions I needed to make, which has proven since to be extremely helpful.  I will say that I think the sessions could have been closer together because I started in November 2019 and didnt finish until April 2020, there had been a bit of a gap in the middle of swapping therapist, which I hadnt been told about so there could have been better communication on that occasion.  I do have to say that I had been made to feel welcomed and I will use the service again should I feel I need to in the future.",i have seen two therapist from six degrees one for sessions and then another for the last sessions the first session were mainly talking through my thoughts which i found weird at first the last session with the second therapist i found more beneficial due to establishing that i needed help with problem solving my therapist gave me the tools i needed at the time to make the decisions i needed to make which has proven since to be extremely helpful i will say that i think the sessions could have been closer together because i started in november and didnt finish until april there had been a bit of a gap in the middle of swapping therapist which i hadnt been told about so there could have been better communication on that occasion i do have to say that i had been made to feel welcomed and i will use the service again should i feel i need to in the future,Positive,0.07051282051282051
"I have recently been having therapy wit Six Degrees. My PWP I found to be really helpful, it was just what I needed at that time. I felt at ease being able to discuss my issues. I did feel that the sessions could have been a little longer than 30minutes, just because I did feel like towards the end of the sessions I started to feel more comfortable about opening up. I know I can access the service should I need to in the future which is comforting to know.",i have recently been having therapy wit six degrees my pwp i found to be really helpful it was just what i needed at that time i felt at ease being able to discuss my issues i did feel that the sessions could have been a little longer than minutes just because i did feel like towards the end of the sessions i started to feel more comfortable about opening up i know i can access the service should i need to in the future which is comforting to know,Positive,0.2017857142857143
"My Husband was on Ward 5 as the result of a Stroke but the day before he was to come home he suffered Cardiac Arrest at 2am.  His daughter and I, his wife, were allowed on the ward to be with him.  He knew we were there, though now has no recollection of it, but to us it was so important and a few hours well always treasure. The kindness and consideration and absolute professionalism of all staff at that time and every day throughout his stay was of the highest standard. And the follow up support from OT is much appreciated and totally helpful. Both my husband and I are extremely grateful to each one of you who did so much in contributing to his condition and peace of mind today, after six days at home. Thank you.",my husband was on ward as the result of a stroke but the day before he was to come home he suffered cardiac arrest at am his daughter and i his wife were allowed on the ward to be with him he knew we were there though now has no recollection of it but to us it was so important and a few hours well always treasure the kindness and consideration and absolute professionalism of all staff at that time and every day throughout his stay was of the highest standard and the follow up support from ot is much appreciated and totally helpful both my husband and i are extremely grateful to each one of you who did so much in contributing to his condition and peace of mind today after six days at home thank you,Positive,0.057499999999999996
"I would like to give a big thanks to Malzeard Medical Centre with a wonderful combination of professionalism and caring and I appreciate it very much.  i have seen a excellent doctor and she is my Hero because of her my parents are still well. if she did not provide her support i cannot imagine what could have happened. Although, there were some misunderstanding but i am grateful to  for sorting out the problems.Thank you for taking such good care of my mother! We all felt blessed to have such a magnificent and amazing doctor",i would like to give a big thanks to malzeard medical centre with a wonderful combination of professionalism and caring and i appreciate it very much i have seen a excellent doctor and she is my hero because of her my parents are still well if she did not provide her support i cannot imagine what could have happened although there were some misunderstanding but i am grateful to for sorting out the problemsthank you for taking such good care of my mother we all felt blessed to have such a magnificent and amazing doctor,Positive,0.4327272727272727
"After 17yrs of this being my GP Practice we are leaving to move home and wish that I could take this practice with us. The Doctors and Nurses have been exceptional and have looked after my family with care and compassion. The care of my elderly parent remains with them and I have faith in her care continuing to be excellent. I would also like to take this opportunity to thank the reception staff who are polite, professional and remarkably good at directing you in the right direction. thank you all for your care in the past and appreciate in this challenging time how hard it must be, and having had telephone consultations in the last few weeks I would just like to say you are continuing to do a fantastic job, many thanks to you all. Doctors, Nurses and Reception Staff. Maggie Hopwood",after yrs of this being my gp practice we are leaving to move home and wish that i could take this practice with us the doctors and nurses have been exceptional and have looked after my family with care and compassion the care of my elderly parent remains with them and i have faith in her care continuing to be excellent i would also like to take this opportunity to thank the reception staff who are polite professional and remarkably good at directing you in the right direction thank you all for your care in the past and appreciate in this challenging time how hard it must be and having had telephone consultations in the last few weeks i would just like to say you are continuing to do a fantastic job many thanks to you all doctors nurses and reception staff maggie hopwood,Positive,0.27774725274725276
Please could you consider making address changes available online or providing an email to send address changes to. Most other surgeries have this facility. Thank you.,please could you consider making address changes available online or providing an email to send address changes to most other surgeries have this facility thank you,Positive,0.25833333333333336
"no problems at all, very helpful staff, as a retired medical receptionist I feel the service provided is excellent, the only downside is being kept waiting to see the doctor but that means the doctor is taking time with each patient which is very necessary in a lot of cases.",no problems at all very helpful staff as a retired medical receptionist i feel the service provided is excellent the only downside is being kept waiting to see the doctor but that means the doctor is taking time with each patient which is very necessary in a lot of cases,Positive,0.24
"very understanding gp,listerned to my concerns and gave reassurance re my pain in hip reception staff very helpfull and poliet  on telephone",very understanding gplisterned to my concerns and gave reassurance re my pain in hip reception staff very helpfull and poliet on telephone,Positive,0.2
"On speaking to a patient about their experience of how difficult it is not to have visitors at the moment based on the recommendation by NHS Tayside, they noted:Its not bothering me  I keep in touch with my daughter every day via my mobile phone. I have cross words the TV and my exercises to keep me occupied. I have asked my daughter to get me a cross- stitch and she will hand that in with my clean washing. Whatever I need I just ask my daughter and she gets it for me. Its very good here, in fact I told my daughter I would happily move in!",on speaking to a patient about their experience of how difficult it is not to have visitors at the moment based on the recommendation by nhs tayside they notedits not bothering me i keep in touch with my daughter every day via my mobile phone i have cross words the tv and my exercises to keep me occupied i have asked my daughter to get me a cross stitch and she will hand that in with my clean washing whatever i need i just ask my daughter and she gets it for me its very good here in fact i told my daughter i would happily move in,Positive,0.2627777777777778
"I attended the Endoscopy unity at the Northern General Hospital Sheffield, and with some trepidation. I would like to praise the staff for their care and reassurance throughout the procedure which made it tolerable and nothing like the bad experience I was anticipating. Indeed the worst part of the procedure is the Moviprep solution one has to consume prior to the appointment date.Again special praise for the staff and thank you for the wonderful work you do.",i attended the endoscopy unity at the northern general hospital sheffield and with some trepidation i would like to praise the staff for their care and reassurance throughout the procedure which made it tolerable and nothing like the bad experience i was anticipating indeed the worst part of the procedure is the moviprep solution one has to consume prior to the appointment dateagain special praise for the staff and thank you for the wonderful work you do,Negative,-0.04880952380952378
Trying to get your repeat prescriptions is becoming more of a nightmare when due seems to be on the doctors list and when you phone to enquire receptionists very abrupt I lost medication and was refused a early prescription which was fine I understood. Still has not gone through and its now over due. So now I have burned my back from using cream and am having to take more over the counter tablets than I should to not miss any days off work. Currently looking for a new surgery such a shame been there years a few years back was fantastic. The only one who seems to have time for you is the nurse practitioner.,trying to get your repeat prescriptions is becoming more of a nightmare when due seems to be on the doctors list and when you phone to enquire receptionists very abrupt i lost medication and was refused a early prescription which was fine i understood still has not gone through and its now over due so now i have burned my back from using cream and am having to take more over the counter tablets than i should to not miss any days off work currently looking for a new surgery such a shame been there years a few years back was fantastic the only one who seems to have time for you is the nurse practitioner,Positive,0.11815814393939394
"First time using 27 Beaumont Street and very happy, very pleasant receptionist on the phone who was extremely efficient and genuine. :)",first time using beaumont street and very happy very pleasant receptionist on the phone who was extremely efficient and genuine,Positive,0.4956666666666666
"Recently phoned up to get an appointment to see a doctor. Had a telephone call back for a consultation with a doctor within 30 minutes and an appointment booked for a blood test. Fantastic experience. The appointment itself was also excellent, in and out in 10 minutes. Nurse was wonderful, very friendly and helpful. Excellent experience. Would recommend exploring this method of engaging with patients as a business as usual practice once the current situation settles.",recently phoned up to get an appointment to see a doctor had a telephone call back for a consultation with a doctor within minutes and an appointment booked for a blood test fantastic experience the appointment itself was also excellent in and out in minutes nurse was wonderful very friendly and helpful excellent experience would recommend exploring this method of engaging with patients as a business as usual practice once the current situation settles,Positive,0.40375000000000005
"I have tried over 100 times in one day to get an answer from the receptionist, but nobody picks up. When you do get through the line is quiet with nobody at the other end. No answer phone and when you go in person to the surgery you get informed that you should have rung them instead. Fed up with their attitude toward patients. GPs themselves are fantastic. Please sort your receptionists out",i have tried over times in one day to get an answer from the receptionist but nobody picks up when you do get through the line is quiet with nobody at the other end no answer phone and when you go in person to the surgery you get informed that you should have rung them instead fed up with their attitude toward patients gps themselves are fantastic please sort your receptionists out,Positive,0.09166666666666667
"I cant identify with the negative comments posted as reviews.I have used the practice for 22 years and, like all aspects of life, there have been huge changes and I have seen every effirt made to adapt both to an ever growing population and peoples expectations. Staff are always trying to help you and on site pharmacy go out of their way to get everything for you. Especially in the current situation they are doing an outstanding job for the community. I have seen some people with unreasonable attitudes berating the front desk, these are the people bordering on rude, not the staff.",i cant identify with the negative comments posted as reviewsi have used the practice for years and like all aspects of life there have been huge changes and i have seen every effirt made to adapt both to an ever growing population and peoples expectations staff are always trying to help you and on site pharmacy go out of their way to get everything for you especially in the current situation they are doing an outstanding job for the community i have seen some people with unreasonable attitudes berating the front desk these are the people bordering on rude not the staff,Positive,0.05000000000000002
"My adult son has Autism and its always a worry when he needs medical care as he has a altered pain perception. We were delighted to receive the Covid 19 Grab & Go for to fill in which would provide information to health care professionals should he need to quickly go to hospital. Importantly this form has an well written guide sheet to help you fill the form in, the suggestion to laminate it was a good one. Whoever thought of this obviously has a good knowledge of patients with additional needs and the importance of taking a holistic approach. Maybe this form could be rolled out for other patients who have additional needs such a neurological conditions or disabilites. Well done Stanmore house for such a patient centered approach.",my adult son has autism and its always a worry when he needs medical care as he has a altered pain perception we were delighted to receive the covid grab go for to fill in which would provide information to health care professionals should he need to quickly go to hospital importantly this form has an well written guide sheet to help you fill the form in the suggestion to laminate it was a good one whoever thought of this obviously has a good knowledge of patients with additional needs and the importance of taking a holistic approach maybe this form could be rolled out for other patients who have additional needs such a neurological conditions or disabilites well done stanmore house for such a patient centered approach,Positive,0.2553030303030303
"Your telephone consultation service is excellent. Its very prompt, friendly, professional and competent. I phoned in with my concerns, The receptionist was very helpful and quickly put me in touch with a Nurse Specialist, who took my history connected me with the link to send photos of my lesions and arranged for the doctor to phone me back. The doctor contacted me quite soon, discussed my case and the diagnoses and sent a prescription to the pharmacy. The medicine is effective and the conditions improving. Its all very easy and I imagine if necessary could also be conducted on Zoom or Whatsapp.",your telephone consultation service is excellent its very prompt friendly professional and competent i phoned in with my concerns the receptionist was very helpful and quickly put me in touch with a nurse specialist who took my history connected me with the link to send photos of my lesions and arranged for the doctor to phone me back the doctor contacted me quite soon discussed my case and the diagnoses and sent a prescription to the pharmacy the medicine is effective and the conditions improving its all very easy and i imagine if necessary could also be conducted on zoom or whatsapp,Positive,0.351969696969697
"While I was in care of the maternity department, the care and attention I received was amazing and cannot in anyway fault the midwives, consultants and doctors. Felt very relaxed and if I had any concerns, I felt I was listened to. Also felt relaxed and calm. I want to thank everyone who looked after me, especially in these new normal times. Keep up the fantastic work.",while i was in care of the maternity department the care and attention i received was amazing and cannot in anyway fault the midwives consultants and doctors felt very relaxed and if i had any concerns i felt i was listened to also felt relaxed and calm i want to thank everyone who looked after me especially in these new normal times keep up the fantastic work,Positive,0.25519480519480514
"My stay at the CBU was amazing, talk about a well oiled machine that delivers on its promises...The unit is managed internally amazingly well. This permeates through each member of the various teams which operate in perfect synchronicity. The care afforded by the medical, therapy and domestic teams are second to none in my opinion (which my ego translates into fact... Lol...)I was looked after every step of the way by everyone.My stay at CBU gave me an excellent spring -board into my recovery which is now on going for the rest off my life. Essentially, for me, I wasnt spat out at the other end: the Therapy Team made sure that both they and I were confident that my Exit Plan was water-tight before I left.Ensuring said exit plan was so solid, for me, was the most important part of my -going recovery. Not just for today, but whilst in the unit I was able to detox without fear of relapse and this took off so much pressure and alleviated much of my anxiety.Thank you CBU, you really do deliver...Finally, to say that you were able to remain true to your promises during a time when people were saying that the National Health Service was being brought to its knees, due to this global pandemic, shows how inspirational your work is to this recovering addict.Much loveCarl",my stay at the cbu was amazing talk about a well oiled machine that delivers on its promisesthe unit is managed internally amazingly well this permeates through each member of the various teams which operate in perfect synchronicity the care afforded by the medical therapy and domestic teams are second to none in my opinion which my ego translates into fact loli was looked after every step of the way by everyonemy stay at cbu gave me an excellent spring board into my recovery which is now on going for the rest off my life essentially for me i wasnt spat out at the other end the therapy team made sure that both they and i were confident that my exit plan was watertight before i leftensuring said exit plan was so solid for me was the most important part of my going recovery not just for today but whilst in the unit i was able to detox without fear of relapse and this took off so much pressure and alleviated much of my anxietythank you cbu you really do deliverfinally to say that you were able to remain true to your promises during a time when people were saying that the national health service was being brought to its knees due to this global pandemic shows how inspirational your work is to this recovering addictmuch lovecarl,Positive,0.31200000000000006
"Wow, I hadnt visited for some time but had to visit Friday 24 and had a very positive experience, from ringing in and talking to a very friendly and helpful receptionist ,right the way through to seeing  a emphatic,  sincere and thorough doctor.I am so so pleased.",wow i hadnt visited for some time but had to visit friday and had a very positive experience from ringing in and talking to a very friendly and helpful receptionist right the way through to seeing a emphatic sincere and thorough doctori am so so pleased,Positive,0.3614448051948052
"i have been to many surgeries but never seen service so terrible like this. first of all getting to see GP is near to impossible here and even when you get appointment make sure you have rest of your day off as you will have to wait for hours before you are seen. GPs at surgery dont show any care, Receptionists are really unprofessional and rude, they have no respect for you as they will hand up to your face frequently. NHS needs to seriously take notice of this surgery.",i have been to many surgeries but never seen service so terrible like this first of all getting to see gp is near to impossible here and even when you get appointment make sure you have rest of your day off as you will have to wait for hours before you are seen gps at surgery dont show any care receptionists are really unprofessional and rude they have no respect for you as they will hand up to your face frequently nhs needs to seriously take notice of this surgery,Negative,-0.06499999999999999
"I have always found the doctor I see to be extremely good, both medically thorough and kind and courteous.  At this visit for a back problem he facilitated me also having a flu vaccination thus avoiding extra painful visits",i have always found the doctor i see to be extremely good both medically thorough and kind and courteous at this visit for a back problem he facilitated me also having a flu vaccination thus avoiding extra painful visits,Positive,0.17142857142857143
"I recently joined this practice after having been with my previous practice for over 30 years and seen the gradual deterioration to an extremely poor and inadequate service.  I have been so pleasantly surprised with both the doctors, nurses and reception staff at Norbury Health Centre.  Always so incredibly friendly and caring, the reception staff go out of their way to reassure you and keep an eye that things are running smoothly.  Efficient and informative on every occasion and the doctors have a genuinely interested, caring and professional approach.  So glad I made the move and cant understand why I waited so long.  My daughter has also registered with them now also.  Keep up the good work and many thanks :)",i recently joined this practice after having been with my previous practice for over years and seen the gradual deterioration to an extremely poor and inadequate service i have been so pleasantly surprised with both the doctors nurses and reception staff at norbury health centre always so incredibly friendly and caring the reception staff go out of their way to reassure you and keep an eye that things are running smoothly efficient and informative on every occasion and the doctors have a genuinely interested caring and professional approach so glad i made the move and cant understand why i waited so long my daughter has also registered with them now also keep up the good work and many thanks,Positive,0.19294871794871796
Had my surgery 16th March. Fantastic. All round. Consultant brilliant .skull base nurse brilliant and professional .nothing to much always phoning and checking on me has I was sent home early due to corona virus only. Ward h4 was brilliant to very happy patient,had my surgery th march fantastic all round consultant brilliant skull base nurse brilliant and professional nothing to much always phoning and checking on me has i was sent home early due to corona virus only ward h was brilliant to very happy patient,Positive,0.28125000000000006
Had  brain surgery in March. Was referred to endocrine  for follow up .excellent care. Lots of communication very proffesional always,had brain surgery in march was referred to endocrine for follow up excellent care lots of communication very proffesional always,Positive,0.6
"My experience of the GPS at this practice has always been positive. Ive found them to be caring and knowledgeable and more than happy to listen to me. There are some issues with making contact with a GP initially, with some of the patient advisors who are the first point of contact being less than helpful. I feel that this is more from a lack of appropriate training than from a desire to prevent patients from speaking to the GPs. The telephone contact system is poor, often with long waits to speak to someone. The econsult form is badly designed with far too much repetition. I recently had to upload photographs via this system and it was very difficult to find where to do this. This needs signposting early in the econsult process. It shouldnt be by trial and error until you find the correct route!",my experience of the gps at this practice has always been positive ive found them to be caring and knowledgeable and more than happy to listen to me there are some issues with making contact with a gp initially with some of the patient advisors who are the first point of contact being less than helpful i feel that this is more from a lack of appropriate training than from a desire to prevent patients from speaking to the gps the telephone contact system is poor often with long waits to speak to someone the econsult form is badly designed with far too much repetition i recently had to upload photographs via this system and it was very difficult to find where to do this this needs signposting early in the econsult process it shouldnt be by trial and error until you find the correct route,Positive,0.0756628787878788
Recently re registered at this practice after having been there for most of my life and Im now shocked at the lack of care offered. Such an impersonal service doctors seem to have little interest or concern to helping. The telephone conversations are always over in a matter of minutes leaving you feeling a inconvenience. Leaving your concerns unaddressed.,recently re registered at this practice after having been there for most of my life and im now shocked at the lack of care offered such an impersonal service doctors seem to have little interest or concern to helping the telephone conversations are always over in a matter of minutes leaving you feeling a inconvenience leaving your concerns unaddressed,Negative,-0.07749999999999999
"Attended with my 10 week old son, the practioner who checked him over was extremly reassuring. He also took the time to explain everything he was doing and was so friendly with my boy that he even made him smile. Thank you for fast efficient and friendly treatment.",attended with my week old son the practioner who checked him over was extremly reassuring he also took the time to explain everything he was doing and was so friendly with my boy that he even made him smile thank you for fast efficient and friendly treatment,Positive,0.26999999999999996
I have needed to phone through a few times recently requiring advice or help. The receptionists were helpful gave advice and problem solved. They did not rush me and listened. So often people only comment with complaints I want to praise and thank them. I appreciated all your help. The doctor I spoke to was extremely helpful explained things again did not rush me and was reassuring. Thankyou to that doctor also.,i have needed to phone through a few times recently requiring advice or help the receptionists were helpful gave advice and problem solved they did not rush me and listened so often people only comment with complaints i want to praise and thank them i appreciated all your help the doctor i spoke to was extremely helpful explained things again did not rush me and was reassuring thankyou to that doctor also,Negative,-0.025
"I was treated at NHH as an emergency with a fractured ankle. I had surgery the same day and was discharged the following day. All the staff I met Nurses, Doctors, Health Care Assistants, Radiographers, Porters, and  Domestic were absolutely wonderful. All working with a smile ( behind the mask), lots of reassurance and explanations. Nothing was to much trouble, I was very impressed. As a NHS employee myself, Im a Midwife at another trust, I found my care and treatment faultless. At such a difficult time in hospitals, and some staff working in unfamiliar areas I was proud of the NHS even more. Thank you so much.",i was treated at nhh as an emergency with a fractured ankle i had surgery the same day and was discharged the following day all the staff i met nurses doctors health care assistants radiographers porters and domestic were absolutely wonderful all working with a smile behind the mask lots of reassurance and explanations nothing was to much trouble i was very impressed as a nhs employee myself im a midwife at another trust i found my care and treatment faultless at such a difficult time in hospitals and some staff working in unfamiliar areas i was proud of the nhs even more thank you so much,Positive,0.2642857142857143
"We joined this surgery about 6 years ago after relocating to the area. We have always found the Receptionists very helpful, both on the phone and in person. They are very busy and under pressure, but certainly not rude. I do find that generally, If you treat people with respect, its often reciprocated so be nice!The Doctors I have seen have always taken the time to listen to my concerns and work out the appropriate treatment with me.It is true that you cant always get an appointment immediately, but you do always get a call from the Duty Doctor to discuss the problem and if they feel you need to be seen, you will be asked to attend. I am more than happy with the way this works and its more than other practices offer. Sometimes the phone rings for ages and sometimes you are on hold for a while and sometimes you cant get what you want, when you want it, but isnt that just life?!",we joined this surgery about years ago after relocating to the area we have always found the receptionists very helpful both on the phone and in person they are very busy and under pressure but certainly not rude i do find that generally if you treat people with respect its often reciprocated so be nicethe doctors i have seen have always taken the time to listen to my concerns and work out the appropriate treatment with meit is true that you cant always get an appointment immediately but you do always get a call from the duty doctor to discuss the problem and if they feel you need to be seen you will be asked to attend i am more than happy with the way this works and its more than other practices offer sometimes the phone rings for ages and sometimes you are on hold for a while and sometimes you cant get what you want when you want it but isnt that just life,Positive,0.3055
